trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
0000000000000000000j,000000000000000000au,000000000000000000au,000000000000000000br,21,000000000000000000mg,0,0,808
0000000000000000002r,0000000000000000002p,0000000000000000002p,000000000000000000b5,40,000000000000000000ix,1,1,681
0000000000000000002j,000000000000000000fn,000000000000000000fn,0000000000000000009c,46,00000000000000000047,0,0,151
00000000000000000047,000000000000000000ja,000000000000000000ja,00000000000000000033,13,000000000000000000ew,1,1,536
0000000000000000004n,000000000000000000pi,000000000000000000pi,000000000000000000aa,28,0000000000000000018j,0,0,1603
0000000000000000000b,000000000000000000t7,000000000000000000t7,000000000000000000ez,11,000000000000000003he,1,1,4514
0000000000000000006p,000000000000000000o0,000000000000000000o0,00000000000000000037,7,000000000000000001qc,0,0,2244
0000000000000000005w,000000000000000000q5,000000000000000000q5,0000000000000000001b,43,000000000000000001s1,1,1,2305
0000000000000000000y,000000000000000000g3,000000000000000000g3,0000000000000000005x,39,000000000000000000cd,0,0,445
00000000000000000074,000000000000000000sq,000000000000000000sq,000000000000000000dp,65,000000000000000002vm,1,1,3730
0000000000000000006z,000000000000000000qs,000000000000000000qs,0000000000000000008a,45,0000000000000000006g,0,0,232
0000000000000000004k,000000000000000000lt,000000000000000000lt,0000000000000000004s,6,000000000000000002u9,1,1,3681
0000000000000000006c,000000000000000000iq,000000000000000000iq,000000000000000000c4,36,000000000000000003jt,0,0,4601
0000000000000000004z,00000000000000000045,00000000000000000045,0000000000000000006l,44,000000000000000000za,1,1,1270
00000000000000000016,0000000000000000001t,0000000000000000001t,00000000000000000030,4,000000000000000002u2,0,0,3674
0000000000000000002b,00000000000000000089,00000000000000000089,000000000000000000a0,22,0000000000000000006w,1,1,248
0000000000000000003w,000000000000000000lw,000000000000000000lw,0000000000000000007r,47,000000000000000003kh,0,0,4625
0000000000000000003o,000000000000000000ty,000000000000000000ty,0000000000000000005b,20,0000000000000000022m,1,1,2686
00000000000000000019,000000000000000000ak,000000000000000000ak,00000000000000000021,33,000000000000000002n8,0,0,3428
0000000000000000004h,00000000000000000049,00000000000000000049,0000000000000000000c,23,000000000000000001mo,1,1,2112
00000000000000000046,000000000000000000rz,000000000000000000rz,0000000000000000008o,54,000000000000000003ho,0,0,4524
00000000000000000013,000000000000000000p4,000000000000000000p4,00000000000000000014,53,000000000000000003lg,1,1,4660
00000000000000000005,000000000000000000ro,000000000000000000ro,0000000000000000000v,62,00000000000000000035,0,0,113
0000000000000000003m,000000000000000000hq,000000000000000000hq,0000000000000000008z,24,000000000000000002dk,1,1,3080
0000000000000000002p,00000000000000000040,00000000000000000040,00000000000000000092,61,0000000000000000018a,0,0,1594
0000000000000000006j,000000000000000000pe,000000000000000000pe,000000000000000000b8,17,0000000000000000032n,1,1,3983
0000000000000000001k,000000000000000000j6,000000000000000000j6,000000000000000000bi,12,000000000000000001t2,0,0,2342
00000000000000000076,000000000000000000iy,000000000000000000iy,000000000000000000ab,35,000000000000000000w4,1,1,1156
0000000000000000004i,0000000000000000005u,0000000000000000005u,000000000000000000fp,37,000000000000000000xy,0,0,1222
0000000000000000004w,000000000000000000dv,000000000000000000dv,000000000000000000fo,51,000000000000000001kx,1,1,2049
0000000000000000000i,000000000000000000mu,000000000000000000mu,000000000000000000ey,48,000000000000000000mf,0,0,807
0000000000000000001o,00000000000000000055,00000000000000000055,000000000000000000cg,27,0000000000000000000i,1,1,18
0000000000000000005k,000000000000000000p8,000000000000000000p8,000000000000000000f9,63,000000000000000000ti,0,0,1062
0000000000000000004b,000000000000000000rm,000000000000000000rm,00000000000000000044,31,0000000000000000020o,1,1,2616
00000000000000000002,000000000000000000b5,000000000000000000b5,0000000000000000004d,9,0000000000000000039r,0,0,4239
0000000000000000001g,000000000000000000lf,000000000000000000lf,0000000000000000001a,57,000000000000000001zw,1,1,2588
00000000000000000066,0000000000000000004m,0000000000000000004m,00000000000000000057,18,000000000000000001zv,0,0,2587
0000000000000000001x,000000000000000000tw,000000000000000000tw,0000000000000000007z,19,000000000000000001y8,1,1,2528
0000000000000000006e,0000000000000000000o,0000000000000000000o,000000000000000000b3,26,000000000000000002xz,0,0,3815
0000000000000000002m,000000000000000000nm,000000000000000000nm,0000000000000000007w,14,000000000000000000k6,1,1,726
00000000000000000060,00000000000000000037,00000000000000000037,0000000000000000008x,32,0000000000000000025y,0,0,2806
00000000000000000042,0000000000000000000z,0000000000000000000z,0000000000000000007m,16,000000000000000000nq,1,1,854
0000000000000000005t,000000000000000000qw,000000000000000000qw,0000000000000000001p,5,0000000000000000009r,0,0,351
0000000000000000000o,000000000000000000d0,000000000000000000d0,000000000000000000g1,29,000000000000000000jb,1,1,695
00000000000000000028,0000000000000000003t,0000000000000000003t,000000000000000000g2,60,000000000000000000r5,0,0,977
0000000000000000001q,000000000000000000j8,000000000000000000j8,0000000000000000006t,10,000000000000000000bz,1,1,431
0000000000000000003d,000000000000000000m8,000000000000000000m8,0000000000000000008s,64,000000000000000000u8,0,0,1088
0000000000000000003b,0000000000000000007n,0000000000000000007n,00000000000000000040,38,0000000000000000037a,1,1,4150
0000000000000000001v,000000000000000000mq,000000000000000000mq,000000000000000000dc,58,000000000000000003m2,0,0,4682
0000000000000000002h,0000000000000000009z,0000000000000000009z,000000000000000000ac,59,000000000000000001f5,1,1,1841
0000000000000000002k,000000000000000000cj,000000000000000000cj,0000000000000000006f,3,00000000000000000349,0,0,4041
0000000000000000003e,00000000000000000004,00000000000000000004,0000000000000000000g,15,000000000000000002mh,1,1,3401
00000000000000000041,0000000000000000006k,0000000000000000006k,000000000000000000bk,56,000000000000000000ef,0,0,519
00000000000000000043,000000000000000000q6,000000000000000000q6,000000000000000000b6,49,000000000000000000go,1,1,600
0000000000000000004t,00000000000000000026,00000000000000000026,000000000000000000a2,34,000000000000000000xe,0,0,1202
0000000000000000000w,000000000000000000a5,000000000000000000a5,00000000000000000097,30,000000000000000000o5,1,1,869
0000000000000000001n,000000000000000000oy,000000000000000000oy,000000000000000000eu,2,000000000000000000yc,0,0,1236
0000000000000000002n,000000000000000000by,000000000000000000by,000000000000000000fc,8,0000000000000000027v,1,1,2875
0000000000000000001j,000000000000000000co,000000000000000000co,0000000000000000006a,50,000000000000000000ob,0,0,875
0000000000000000001m,000000000000000000ih,000000000000000000ih,000000000000000000bl,41,00000000000000000186,1,1,1590
0000000000000000005g,000000000000000000n0,000000000000000000n0,000000000000000000al,42,000000000000000002w3,0,0,3747
0000000000000000001f,00000000000000000070,00000000000000000070,00000000000000000079,25,000000000000000000pj,1,1,919
0000000000000000004q,0000000000000000004d,0000000000000000004d,000000000000000000bq,52,0000000000000000038a,0,0,4186
0000000000000000006u,0000000000000000000d,0000000000000000000d,000000000000000000es,55,000000000000000000ze,1,1,1274
0000000000000000003n,000000000000000000lb,000000000000000000lb,000000000000000000bw,21,000000000000000001b1,0,0,1693
0000000000000000001r,00000000000000000066,00000000000000000066,0000000000000000000t,40,000000000000000002n5,1,1,3425
0000000000000000005u,000000000000000000js,000000000000000000js,000000000000000000c1,46,000000000000000001hr,0,0,1935
00000000000000000012,00000000000000000024,00000000000000000024,0000000000000000004f,13,0000000000000000035k,1,1,4088
0000000000000000005i,000000000000000000f9,000000000000000000f9,0000000000000000002q,28,000000000000000000sg,0,0,1024
0000000000000000002v,000000000000000000sc,000000000000000000sc,000000000000000000eq,11,000000000000000000ae,1,1,374
00000000000000000007,0000000000000000003u,0000000000000000003u,0000000000000000002d,7,000000000000000001l0,0,0,2052
00000000000000000052,00000000000000000016,00000000000000000016,0000000000000000005c,43,000000000000000000rc,1,1,984
0000000000000000000m,000000000000000000mr,000000000000000000mr,000000000000000000ds,39,0000000000000000028u,0,0,2910
00000000000000000069,000000000000000000qo,000000000000000000qo,0000000000000000008k,65,0000000000000000017n,1,1,1571
0000000000000000001w,00000000000000000011,00000000000000000011,0000000000000000009u,45,0000000000000000020y,0,0,2626
0000000000000000005f,00000000000000000096,00000000000000000096,0000000000000000003f,6,000000000000000003mz,1,1,4715
0000000000000000000p,000000000000000000k9,000000000000000000k9,0000000000000000004r,36,0000000000000000013v,0,0,1435
0000000000000000004p,0000000000000000006v,0000000000000000006v,000000000000000000be,44,000000000000000003k1,1,1,4609
0000000000000000006b,000000000000000000az,000000000000000000az,000000000000000000fu,4,000000000000000001ce,0,0,1742
0000000000000000002c,000000000000000000rl,000000000000000000rl,000000000000000000ew,22,00000000000000000238,1,1,2708
0000000000000000004m,0000000000000000004q,0000000000000000004q,0000000000000000002x,47,00000000000000000105,0,0,1301
00000000000000000061,0000000000000000000n,0000000000000000000n,0000000000000000009q,20,000000000000000000wk,1,1,1172
0000000000000000006r,00000000000000000007,00000000000000000007,0000000000000000000j,33,000000000000000002ad,0,0,2965
00000000000000000017,000000000000000000bh,000000000000000000bh,000000000000000000dq,23,0000000000000000031o,1,1,3948
00000000000000000031,000000000000000000c6,000000000000000000c6,0000000000000000002r,54,0000000000000000024z,0,0,2771
0000000000000000000r,000000000000000000dy,000000000000000000dy,000000000000000000fg,53,000000000000000002lt,1,1,3377
0000000000000000002i,0000000000000000004g,0000000000000000004g,00000000000000000096,62,0000000000000000030j,0,0,3907
0000000000000000006d,000000000000000000bs,000000000000000000bs,000000000000000000e4,24,0000000000000000009s,1,1,352
00000000000000000003,000000000000000000ec,000000000000000000ec,0000000000000000002j,61,000000000000000000ky,0,0,754
00000000000000000026,000000000000000000br,000000000000000000br,0000000000000000009o,17,000000000000000003fu,1,1,4458
0000000000000000000a,000000000000000000lk,000000000000000000lk,00000000000000000047,12,0000000000000000026w,0,0,2840
00000000000000000078,000000000000000000m6,000000000000000000m6,0000000000000000004n,35,00000000000000000257,1,1,2779
0000000000000000005e,0000000000000000001j,0000000000000000001j,0000000000000000008i,37,000000000000000002yx,0,0,3849
0000000000000000002t,000000000000000000l5,000000000000000000l5,0000000000000000000b,51,000000000000000000me,1,1,806
0000000000000000003x,000000000000000000jj,000000000000000000jj,0000000000000000007y,48,000000000000000002vi,0,0,3726
00000000000000000034,000000000000000000c9,000000000000000000c9,000000000000000000ad,27,000000000000000000vi,1,1,1134
00000000000000000011,000000000000000000p9,000000000000000000p9,000000000000000000af,63,000000000000000003mg,0,0,4696
0000000000000000001z,000000000000000000gr,000000000000000000gr,0000000000000000006p,31,0000000000000000029g,1,1,2932
00000000000000000063,00000000000000000021,00000000000000000021,0000000000000000005w,9,0000000000000000027p,0,0,2869
00000000000000000027,00000000000000000079,00000000000000000079,000000000000000000cz,57,00000000000000000003,1,1,3
00000000000000000010,0000000000000000007r,0000000000000000007r,0000000000000000000y,18,0000000000000000004x,0,0,177
0000000000000000003c,000000000000000000eg,000000000000000000eg,00000000000000000074,19,000000000000000000c4,1,1,436
0000000000000000002l,000000000000000000ib,000000000000000000ib,000000000000000000ed,26,0000000000000000020g,0,0,2608
0000000000000000005n,0000000000000000002e,0000000000000000002e,00000000000000000091,14,000000000000000002wn,1,1,3767
0000000000000000006h,0000000000000000006n,0000000000000000006n,000000000000000000ai,32,000000000000000001mb,0,0,2099
00000000000000000004,000000000000000000c5,000000000000000000c5,0000000000000000006z,16,000000000000000002wd,1,1,3757
0000000000000000002w,0000000000000000003p,0000000000000000003p,000000000000000000d4,5,0000000000000000015x,0,0,1509
0000000000000000003u,000000000000000000i7,000000000000000000i7,0000000000000000004k,29,0000000000000000003d,1,1,121
00000000000000000058,000000000000000000ir,000000000000000000ir,0000000000000000006c,60,000000000000000000p7,0,0,907
00000000000000000053,000000000000000000t1,000000000000000000t1,0000000000000000004z,10,000000000000000002om,1,1,3478
0000000000000000003p,000000000000000000pq,000000000000000000pq,00000000000000000016,64,000000000000000000z8,0,0,1268
0000000000000000002z,000000000000000000lg,000000000000000000lg,0000000000000000002b,38,000000000000000000mt,1,1,821
0000000000000000001c,000000000000000000b0,000000000000000000b0,0000000000000000003w,58,000000000000000003eg,0,0,4408
0000000000000000006n,000000000000000000d6,000000000000000000d6,0000000000000000003o,59,000000000000000002pp,1,1,3517
0000000000000000004g,0000000000000000005o,0000000000000000005o,000000000000000000b9,3,0000000000000000036c,0,0,4116
0000000000000000003g,0000000000000000009a,0000000000000000009a,000000000000000000c8,15,0000000000000000022c,1,1,2676
0000000000000000005h,0000000000000000005c,0000000000000000005c,0000000000000000009h,56,000000000000000003mw,0,0,4712
00000000000000000025,000000000000000000pk,000000000000000000pk,000000000000000000cw,49,000000000000000000rr,1,1,999
0000000000000000006q,0000000000000000007s,0000000000000000007s,000000000000000000em,34,0000000000000000002s,0,0,100
0000000000000000006m,000000000000000000km,000000000000000000km,000000000000000000fj,30,000000000000000002q8,1,1,3536
0000000000000000003q,000000000000000000p3,000000000000000000p3,000000000000000000bc,2,0000000000000000005q,0,0,206
0000000000000000004y,0000000000000000001u,0000000000000000001u,000000000000000000ee,8,000000000000000001nn,1,1,2147
00000000000000000075,000000000000000000he,000000000000000000he,0000000000000000009r,50,0000000000000000007d,0,0,265
