route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
00000000000000000038,00000000000000000018,000000000000000002b3,000000000000000000vp,0000000000000000007m,49,000000000000000002b3,000000000000000000pb,23
000000000000000000ho,0000000000000000003r,000000000000000004we,000000000000000000yn,000000000000000000db,12,000000000000000004we,0000000000000000007w,16
000000000000000000aw,0000000000000000003s,000000000000000003dz,0000000000000000000u,000000000000000000ld,85,000000000000000003dz,000000000000000000rt,11
0000000000000000002u,00000000000000000039,000000000000000003dq,000000000000000000r4,000000000000000000wr,53,000000000000000003dq,000000000000000000fv,34
000000000000000000hm,0000000000000000000f,000000000000000002de,000000000000000000xm,000000000000000000dn,5,000000000000000002de,00000000000000000151,36
0000000000000000009g,0000000000000000001e,000000000000000000yg,000000000000000000g9,000000000000000000fa,19,000000000000000000yg,000000000000000000e5,50
000000000000000000f2,0000000000000000000d,000000000000000002ef,000000000000000000vg,000000000000000000vh,73,000000000000000002ef,0000000000000000000a,47
0000000000000000003h,0000000000000000004o,000000000000000002n3,000000000000000000o1,000000000000000000px,22,000000000000000002n3,000000000000000000ge,26
00000000000000000067,00000000000000000055,000000000000000001eh,000000000000000000rs,000000000000000000eh,71,000000000000000001eh,000000000000000000cf,30
000000000000000000bb,00000000000000000045,000000000000000000fd,0000000000000000003y,000000000000000000jy,7,000000000000000000fd,0000000000000000005f,8
000000000000000000do,0000000000000000002e,0000000000000000020e,000000000000000000sx,000000000000000000p2,48,0000000000000000020e,0000000000000000015m,17
000000000000000000hj,00000000000000000062,000000000000000002td,000000000000000000wz,00000000000000000075,95,000000000000000002td,000000000000000000or,18
0000000000000000007a,0000000000000000001i,000000000000000003yw,00000000000000000005,00000000000000000008,16,000000000000000003yw,0000000000000000018e,25
000000000000000000ex,00000000000000000050,000000000000000002ja,00000000000000000087,000000000000000000d4,81,000000000000000002ja,000000000000000000h7,13
0000000000000000003i,00000000000000000006,000000000000000002vx,000000000000000000s3,000000000000000000tz,20,000000000000000002vx,000000000000000000ip,31
0000000000000000006x,0000000000000000004c,000000000000000000fp,000000000000000000kt,0000000000000000004c,69,000000000000000000fp,000000000000000000tv,15
000000000000000000bo,0000000000000000000k,000000000000000002k2,000000000000000000wu,000000000000000000qx,65,000000000000000002k2,000000000000000000vo,4
000000000000000000av,0000000000000000004j,0000000000000000045t,000000000000000000m7,000000000000000000ka,74,0000000000000000045t,0000000000000000009n,28
00000000000000000024,0000000000000000005m,0000000000000000037q,000000000000000000fu,000000000000000000nw,64,0000000000000000037q,000000000000000000cr,9
000000000000000000b0,0000000000000000005r,000000000000000004ca,0000000000000000009y,000000000000000000jl,27,000000000000000004ca,000000000000000000pn,37
0000000000000000005q,00000000000000000068,000000000000000001bb,000000000000000000us,000000000000000000pc,80,000000000000000001bb,000000000000000000jw,2
0000000000000000008n,00000000000000000022,000000000000000000bb,000000000000000000kw,000000000000000000at,87,000000000000000000bb,000000000000000000i5,14
0000000000000000000e,0000000000000000000n,00000000000000000333,000000000000000000ql,000000000000000000aj,8,00000000000000000333,0000000000000000015s,48
000000000000000000a4,0000000000000000003y,000000000000000004gk,00000000000000000060,000000000000000000e0,29,000000000000000004gk,000000000000000000c0,33
000000000000000000an,0000000000000000003t,000000000000000000lq,000000000000000000n5,000000000000000000kf,99,000000000000000000lq,000000000000000000hi,29
000000000000000000gs,0000000000000000004e,000000000000000004pq,000000000000000000sr,0000000000000000008q,0,000000000000000004pq,0000000000000000015l,1
000000000000000000ft,00000000000000000020,0000000000000000006m,000000000000000000sf,0000000000000000000q,25,0000000000000000006m,000000000000000000ed,7
0000000000000000005z,0000000000000000006o,00000000000000000343,0000000000000000008r,000000000000000000cb,46,00000000000000000343,000000000000000000de,49
000000000000000000f5,00000000000000000056,000000000000000004n2,0000000000000000006p,000000000000000000rx,72,000000000000000004n2,0000000000000000009d,40
00000000000000000018,00000000000000000008,000000000000000003j9,000000000000000000y9,000000000000000000tj,11,000000000000000003j9,0000000000000000017k,41
0000000000000000003r,0000000000000000005s,0000000000000000002i,000000000000000000vn,000000000000000000e3,39,0000000000000000002i,00000000000000000115,24
000000000000000000df,0000000000000000005l,0000000000000000043i,000000000000000000ls,000000000000000000cc,30,0000000000000000043i,000000000000000000ne,20
000000000000000000ci,00000000000000000051,000000000000000002dd,000000000000000000bp,000000000000000000c3,45,000000000000000002dd,000000000000000000re,39
000000000000000000gp,00000000000000000035,000000000000000000wt,000000000000000000dp,000000000000000000cx,60,000000000000000000wt,000000000000000000ay,45
000000000000000000dn,0000000000000000005v,0000000000000000029h,000000000000000000sd,00000000000000000048,15,0000000000000000029h,000000000000000000ff,12
0000000000000000003s,0000000000000000005y,0000000000000000029c,0000000000000000005h,000000000000000000dj,28,0000000000000000029c,000000000000000000gs,27
000000000000000000e5,0000000000000000001d,00000000000000000215,0000000000000000008e,000000000000000000cz,97,00000000000000000215,000000000000000000ta,10
00000000000000000039,0000000000000000002o,0000000000000000041m,000000000000000000en,000000000000000000ui,84,0000000000000000041m,000000000000000000ez,6
0000000000000000000f,0000000000000000006w,000000000000000003kx,000000000000000000ts,000000000000000000g5,18,000000000000000003kx,0000000000000000005a,42
000000000000000000au,0000000000000000004a,000000000000000002su,000000000000000000oq,000000000000000000t3,98,000000000000000002su,000000000000000000xf,38
0000000000000000001e,0000000000000000004x,0000000000000000033r,0000000000000000002n,0000000000000000007o,90,0000000000000000033r,000000000000000000ps,44
00000000000000000083,0000000000000000005p,000000000000000003am,000000000000000000cw,0000000000000000002c,10,000000000000000003am,000000000000000000uv,5
000000000000000000dz,0000000000000000004v,000000000000000001cr,000000000000000000ds,000000000000000000v9,33,000000000000000001cr,000000000000000000rk,35
000000000000000000e1,0000000000000000006v,000000000000000002oj,0000000000000000006a,00000000000000000022,41,000000000000000002oj,000000000000000000kh,43
0000000000000000000d,0000000000000000004l,000000000000000003rp,0000000000000000006x,000000000000000000qh,82,000000000000000003rp,000000000000000000ck,3
0000000000000000009e,0000000000000000004u,0000000000000000025k,00000000000000000010,000000000000000000kj,44,0000000000000000025k,000000000000000000du,21
000000000000000000cm,00000000000000000049,000000000000000003k8,000000000000000000od,000000000000000000ic,38,000000000000000003k8,0000000000000000008v,46
0000000000000000004o,0000000000000000003z,000000000000000001nv,000000000000000000ji,000000000000000000dq,4,000000000000000001nv,00000000000000000020,19
00000000000000000098,0000000000000000002y,000000000000000004vc,000000000000000000ny,00000000000000000053,96,000000000000000004vc,000000000000000000cp,32
000000000000000000fk,0000000000000000000h,000000000000000001np,000000000000000000mv,000000000000000000ly,55,000000000000000001np,0000000000000000009l,22
000000000000000000c2,0000000000000000003k,00000000000000000474,000000000000000000su,0000000000000000009g,17,00000000000000000474,0000000000000000009h,23
00000000000000000055,00000000000000000059,000000000000000000kg,000000000000000000xc,0000000000000000001a,59,000000000000000000kg,0000000000000000002x,16
000000000000000000fm,0000000000000000006k,000000000000000002mc,000000000000000000kv,0000000000000000000e,1,000000000000000002mc,000000000000000000xt,11
000000000000000000di,0000000000000000002a,00000000000000000068,0000000000000000006b,000000000000000000my,51,00000000000000000068,00000000000000000130,34
000000000000000000eo,00000000000000000036,000000000000000002h5,000000000000000000ks,000000000000000000p1,68,000000000000000002h5,000000000000000000bf,36
000000000000000000gz,0000000000000000000l,0000000000000000023h,000000000000000000y3,000000000000000000ox,93,0000000000000000023h,0000000000000000015q,50
0000000000000000009v,0000000000000000001y,0000000000000000005b,000000000000000000jk,0000000000000000007l,23,0000000000000000005b,0000000000000000015h,47
00000000000000000045,0000000000000000001u,000000000000000000z2,000000000000000000iz,000000000000000000oc,79,000000000000000000z2,000000000000000000cm,26
000000000000000000d1,00000000000000000064,000000000000000003eh,0000000000000000007h,000000000000000000rw,61,000000000000000003eh,0000000000000000015k,30
0000000000000000002e,0000000000000000006g,00000000000000000203,00000000000000000006,0000000000000000008w,66,00000000000000000203,000000000000000000dt,8
00000000000000000062,0000000000000000005o,000000000000000002bc,0000000000000000009u,000000000000000000nk,88,000000000000000002bc,000000000000000000mx,17
000000000000000000hb,00000000000000000023,000000000000000004eb,000000000000000000o8,000000000000000000so,91,000000000000000004eb,000000000000000000tx,18
0000000000000000001i,0000000000000000006y,000000000000000004my,0000000000000000006q,000000000000000000ni,31,000000000000000004my,00000000000000000134,25
000000000000000000az,0000000000000000001t,000000000000000003cp,00000000000000000039,00000000000000000032,58,000000000000000003cp,0000000000000000011l,13
00000000000000000050,00000000000000000048,000000000000000004ro,0000000000000000004t,0000000000000000006r,94,000000000000000004ro,000000000000000000ut,31
000000000000000000hw,0000000000000000000s,000000000000000003dc,0000000000000000005k,000000000000000000ul,54,000000000000000003dc,0000000000000000002b,15
000000000000000000go,0000000000000000005j,000000000000000003dj,000000000000000000bg,000000000000000000mn,57,000000000000000003dj,0000000000000000011y,4
000000000000000000cx,0000000000000000003l,000000000000000003jn,000000000000000000eq,000000000000000000uh,50,000000000000000003jn,000000000000000000ey,28
000000000000000000f1,00000000000000000029,000000000000000000pg,000000000000000000yp,00000000000000000097,62,000000000000000000pg,0000000000000000014t,9
000000000000000000cq,0000000000000000002g,0000000000000000033d,000000000000000000hx,000000000000000000nz,37,0000000000000000033d,0000000000000000000c,37
00000000000000000006,0000000000000000005d,000000000000000004wy,000000000000000000j0,000000000000000000oi,6,000000000000000004wy,000000000000000000jo,2
0000000000000000004c,00000000000000000009,000000000000000004ar,00000000000000000094,000000000000000000up,21,000000000000000004ar,000000000000000000bt,14
0000000000000000000k,0000000000000000006i,000000000000000004o9,000000000000000000qy,00000000000000000042,67,000000000000000004o9,000000000000000000dg,48
000000000000000000eg,0000000000000000000u,000000000000000000bu,000000000000000000yi,000000000000000000ei,24,000000000000000000bu,0000000000000000006i,33
000000000000000000b7,0000000000000000002s,000000000000000003y8,000000000000000000ai,000000000000000000ll,83,000000000000000003y8,000000000000000000jd,29
000000000000000000as,00000000000000000001,000000000000000001fy,00000000000000000001,000000000000000000fi,42,000000000000000001fy,000000000000000000uf,1
0000000000000000004j,0000000000000000000q,00000000000000000071,0000000000000000001n,000000000000000000sw,26,00000000000000000071,000000000000000000yv,7
0000000000000000005m,00000000000000000033,000000000000000003so,000000000000000000dz,0000000000000000004s,89,000000000000000003so,0000000000000000009m,49
0000000000000000005r,00000000000000000037,00000000000000000025,000000000000000000os,0000000000000000003x,2,00000000000000000025,000000000000000000b4,40
0000000000000000009d,0000000000000000001b,000000000000000003i7,00000000000000000099,000000000000000000da,77,000000000000000003i7,0000000000000000013n,41
0000000000000000007u,0000000000000000005x,000000000000000002er,000000000000000000gv,000000000000000000oa,9,000000000000000002er,000000000000000000mw,24
0000000000000000007h,0000000000000000004s,0000000000000000036r,000000000000000000i2,0000000000000000007e,36,0000000000000000036r,000000000000000000tg,20
00000000000000000068,0000000000000000006l,000000000000000002qx,000000000000000000to,000000000000000000nb,70,000000000000000002qx,000000000000000000zu,39
