trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
00000000000000000038,000000000000000000k8,000000000000000000k8,000000000000000000i0,77,00000000000000000298,1,1,2924
0000000000000000002u,0000000000000000010t,0000000000000000010t,000000000000000000jk,28,000000000000000001ul,2,2,2397
0000000000000000009g,0000000000000000001z,0000000000000000001z,0000000000000000003y,89,0000000000000000010t,0,0,1325
0000000000000000003h,000000000000000000ms,000000000000000000ms,000000000000000000ih,11,0000000000000000059k,1,1,6824
00000000000000000067,000000000000000000tu,000000000000000000tu,0000000000000000003t,71,000000000000000001sw,2,2,2336
0000000000000000007a,000000000000000000ph,000000000000000000ph,000000000000000000ev,87,000000000000000004ks,0,0,5932
0000000000000000003i,000000000000000000mb,000000000000000000mb,000000000000000000m1,74,000000000000000003qr,1,1,4851
0000000000000000006x,000000000000000000pt,000000000000000000pt,000000000000000000c6,7,000000000000000004n1,2,2,6013
00000000000000000024,00000000000000000184,00000000000000000184,00000000000000000081,43,000000000000000003hm,0,0,4522
0000000000000000005q,000000000000000000i0,000000000000000000i0,000000000000000000cj,93,0000000000000000053s,1,1,6616
0000000000000000008n,000000000000000000q9,000000000000000000q9,000000000000000000hf,39,0000000000000000001z,2,2,71
0000000000000000000e,000000000000000000qa,000000000000000000qa,0000000000000000004e,65,0000000000000000038d,0,0,4189
000000000000000000a4,000000000000000000k3,000000000000000000k3,00000000000000000020,45,000000000000000005dz,1,1,6983
000000000000000000an,0000000000000000014n,0000000000000000014n,000000000000000000nz,6,000000000000000001bi,2,2,1710
0000000000000000005z,00000000000000000182,00000000000000000182,0000000000000000006o,36,000000000000000000ms,0,0,820
00000000000000000018,000000000000000000z3,000000000000000000z3,00000000000000000056,44,000000000000000001vd,1,1,2425
0000000000000000003r,00000000000000000153,00000000000000000153,000000000000000000m8,88,000000000000000002ap,2,2,2977
0000000000000000003s,000000000000000000gf,000000000000000000gf,000000000000000000h8,4,0000000000000000049g,0,0,5524
00000000000000000039,000000000000000000p6,000000000000000000p6,000000000000000000ap,22,000000000000000004e4,1,1,5692
0000000000000000000f,0000000000000000017x,0000000000000000017x,000000000000000000ba,47,000000000000000004bh,2,2,5597
000000000000000000au,0000000000000000007x,0000000000000000007x,000000000000000000cy,20,000000000000000001od,0,0,2173
0000000000000000001e,0000000000000000012o,0000000000000000012o,00000000000000000008,33,000000000000000004xg,1,1,6388
00000000000000000083,0000000000000000015c,0000000000000000015c,0000000000000000005s,23,00000000000000000549,2,2,6633
0000000000000000000d,0000000000000000004z,0000000000000000004z,000000000000000000a3,54,000000000000000000tu,0,0,1074
0000000000000000009e,000000000000000000fe,000000000000000000fe,0000000000000000009x,69,000000000000000002kc,1,1,3324
0000000000000000004o,000000000000000000ag,000000000000000000ag,0000000000000000005l,73,000000000000000004m7,2,2,5983
00000000000000000098,000000000000000000iu,000000000000000000iu,00000000000000000051,95,0000000000000000024g,0,0,2752
00000000000000000055,000000000000000000kr,000000000000000000kr,000000000000000000im,53,000000000000000001qo,1,1,2256
0000000000000000009v,000000000000000000m4,000000000000000000m4,0000000000000000007f,62,000000000000000002bp,2,2,3013
00000000000000000045,00000000000000000030,00000000000000000030,0000000000000000007o,24,000000000000000000ph,0,0,917
0000000000000000002e,0000000000000000011h,0000000000000000011h,00000000000000000035,61,00000000000000000350,1,1,4068
00000000000000000062,000000000000000000sv,000000000000000000sv,000000000000000000jt,17,000000000000000000mb,2,2,803
0000000000000000001i,000000000000000000yz,000000000000000000yz,000000000000000000ag,12,000000000000000002je,0,0,3290
00000000000000000050,000000000000000000zs,000000000000000000zs,000000000000000000jb,78,0000000000000000032h,1,1,3977
00000000000000000006,000000000000000000aw,000000000000000000aw,000000000000000000hn,35,000000000000000003gi,2,2,4482
0000000000000000004c,000000000000000000mg,000000000000000000mg,000000000000000000a6,37,000000000000000003a8,0,0,4256
0000000000000000000k,000000000000000000ix,000000000000000000ix,000000000000000000c3,51,000000000000000000pt,1,1,929
000000000000000000as,00000000000000000047,00000000000000000047,0000000000000000005v,48,000000000000000003oo,2,2,4776
0000000000000000004j,000000000000000000ew,000000000000000000ew,000000000000000000c9,27,00000000000000000184,0,0,1588
0000000000000000005m,0000000000000000018j,0000000000000000018j,000000000000000000a7,82,000000000000000002st,1,1,3629
0000000000000000005r,000000000000000000cd,000000000000000000cd,000000000000000000ct,63,00000000000000000324,2,2,3964
0000000000000000009d,0000000000000000006g,0000000000000000006g,000000000000000000o0,31,000000000000000002v7,0,0,3715
0000000000000000007u,000000000000000000za,000000000000000000za,0000000000000000007e,9,0000000000000000027r,1,1,2871
0000000000000000007h,0000000000000000006w,0000000000000000006w,000000000000000000ny,57,000000000000000005dh,2,2,6965
00000000000000000068,00000000000000000035,00000000000000000035,0000000000000000005y,90,000000000000000000i0,0,0,648
00000000000000000022,0000000000000000018a,0000000000000000018a,000000000000000000ef,18,00000000000000000369,1,1,4113
0000000000000000000n,000000000000000000w4,000000000000000000w4,000000000000000000ah,19,000000000000000001xf,2,2,2499
0000000000000000003y,000000000000000000xy,000000000000000000xy,000000000000000000k1,26,0000000000000000029k,0,0,2936
0000000000000000003t,000000000000000000mf,000000000000000000mf,000000000000000000g8,75,000000000000000002e9,1,1,3105
00000000000000000081,0000000000000000000i,0000000000000000000i,0000000000000000001d,14,000000000000000002d9,2,2,3069
0000000000000000004e,000000000000000000ti,000000000000000000ti,0000000000000000007d,92,000000000000000000q9,0,0,945
00000000000000000020,000000000000000000k6,000000000000000000k6,000000000000000000n8,32,000000000000000004ew,1,1,5720
0000000000000000006o,000000000000000000nq,000000000000000000nq,000000000000000000f7,16,000000000000000004q2,2,2,6122
00000000000000000056,0000000000000000009r,0000000000000000009r,0000000000000000002o,5,000000000000000000qa,0,0,946
000000000000000000ap,000000000000000000jb,000000000000000000jb,000000000000000000da,29,000000000000000004gj,1,1,5779
00000000000000000008,000000000000000000r5,000000000000000000r5,0000000000000000008w,96,000000000000000000k3,2,2,723
0000000000000000005s,000000000000000000bz,000000000000000000bz,0000000000000000006w,60,00000000000000000211,0,0,2629
000000000000000000a3,000000000000000000u8,000000000000000000u8,000000000000000000ay,10,000000000000000003v2,1,1,5006
0000000000000000009x,000000000000000000ef,000000000000000000ef,0000000000000000004a,64,000000000000000003z3,2,2,5151
0000000000000000005l,000000000000000000go,000000000000000000go,0000000000000000004x,38,000000000000000002ur,0,0,3699
00000000000000000051,000000000000000000xe,000000000000000000xe,000000000000000000fq,58,00000000000000000491,1,1,5509
0000000000000000007f,000000000000000000o5,000000000000000000o5,000000000000000000ge,97,000000000000000003pj,2,2,4807
0000000000000000007o,000000000000000000yc,000000000000000000yc,0000000000000000005p,67,000000000000000002mx,0,0,3417
00000000000000000035,000000000000000000ob,000000000000000000ob,0000000000000000007x,59,0000000000000000014n,1,1,1463
000000000000000000ag,00000000000000000186,00000000000000000186,0000000000000000009n,3,000000000000000004tx,2,2,6261
000000000000000000a6,000000000000000000pj,000000000000000000pj,000000000000000000dg,15,000000000000000004t6,0,0,6234
0000000000000000005v,000000000000000000ze,000000000000000000ze,000000000000000000d8,81,0000000000000000045e,1,1,5378
000000000000000000a7,000000000000000000sg,000000000000000000sg,0000000000000000007g,56,000000000000000005gt,2,2,7085
0000000000000000007e,000000000000000000ae,000000000000000000ae,000000000000000000fh,83,000000000000000004cl,0,0,5637
0000000000000000005y,000000000000000000rc,000000000000000000rc,0000000000000000009w,70,000000000000000001tc,1,1,2352
000000000000000000ah,0000000000000000017n,0000000000000000017n,0000000000000000004v,80,00000000000000000182,2,2,1586
0000000000000000001d,0000000000000000013v,0000000000000000013v,000000000000000000ea,49,000000000000000002pj,0,0,3511
0000000000000000007d,00000000000000000105,00000000000000000105,0000000000000000006v,34,000000000000000005ep,1,1,7009
0000000000000000002o,000000000000000000wk,000000000000000000wk,000000000000000000a8,30,000000000000000002i4,2,2,3244
0000000000000000008w,0000000000000000009s,0000000000000000009s,000000000000000000dj,2,000000000000000000z3,0,0,1263
0000000000000000006w,000000000000000000ky,000000000000000000ky,000000000000000000fe,8,000000000000000003g4,1,1,4468
0000000000000000004a,000000000000000000me,000000000000000000me,0000000000000000007q,50,000000000000000002na,2,2,3430
0000000000000000004x,000000000000000000vi,000000000000000000vi,0000000000000000004l,41,000000000000000001py,0,0,2230
0000000000000000005p,00000000000000000003,00000000000000000003,00000000000000000072,79,00000000000000000153,1,1,1479
0000000000000000007x,0000000000000000004x,0000000000000000004x,000000000000000000fa,42,000000000000000003pd,2,2,4801
0000000000000000009n,000000000000000000c4,000000000000000000c4,0000000000000000004u,86,000000000000000002d3,0,0,3063
0000000000000000007g,0000000000000000015x,0000000000000000015x,000000000000000000dk,91,000000000000000000gf,1,1,591
0000000000000000009w,0000000000000000003d,0000000000000000003d,000000000000000000g4,25,000000000000000003qo,2,2,4848
0000000000000000004v,000000000000000000p7,000000000000000000p7,000000000000000000gc,68,000000000000000004i4,0,0,5836
0000000000000000006v,000000000000000000z8,000000000000000000z8,00000000000000000049,66,0000000000000000035i,1,1,4086
000000000000000000a8,000000000000000000mt,000000000000000000mt,000000000000000000e6,52,000000000000000000p6,2,2,906
0000000000000000007q,000000000000000000rr,000000000000000000rr,0000000000000000003z,55,000000000000000002mz,0,0,3419
0000000000000000004l,0000000000000000002s,0000000000000000002s,000000000000000000j7,76,0000000000000000017x,1,1,1581
00000000000000000072,0000000000000000005q,0000000000000000005q,000000000000000000ml,21,000000000000000002hc,2,2,3216
0000000000000000004u,0000000000000000007d,0000000000000000007d,000000000000000000j8,40,000000000000000005ge,0,0,7070
00000000000000000049,0000000000000000009i,0000000000000000009i,000000000000000000nb,72,000000000000000005a3,1,1,6843
0000000000000000003z,0000000000000000004k,0000000000000000004k,000000000000000000hd,94,000000000000000002o1,2,2,3457
0000000000000000002y,000000000000000000dh,000000000000000000dh,0000000000000000002y,46,000000000000000002y7,0,0,3823
0000000000000000000h,000000000000000000ia,000000000000000000ia,000000000000000000ki,13,00000000000000000463,1,1,5403
0000000000000000003k,000000000000000000kn,000000000000000000kn,0000000000000000000h,85,000000000000000003ma,2,2,4690
0000000000000000008d,0000000000000000012p,0000000000000000012p,000000000000000000ca,84,00000000000000000515,0,0,6521
00000000000000000059,000000000000000000h9,000000000000000000h9,000000000000000000ax,77,000000000000000003g9,1,1,4473
0000000000000000006k,00000000000000000059,00000000000000000059,0000000000000000003k,28,000000000000000002vh,2,2,3725
0000000000000000002a,000000000000000000vs,000000000000000000vs,0000000000000000008d,89,00000000000000000195,0,0,1625
00000000000000000036,0000000000000000013d,0000000000000000013d,000000000000000000l7,11,000000000000000004hg,1,1,5812
000000000000000000ak,000000000000000000j2,000000000000000000j2,000000000000000000ij,71,00000000000000000226,2,2,2670
0000000000000000008l,000000000000000000ce,000000000000000000ce,00000000000000000059,87,000000000000000001tq,0,0,2366
0000000000000000000l,00000000000000000141,00000000000000000141,000000000000000000hi,74,0000000000000000007x,1,1,285
0000000000000000001y,0000000000000000013a,0000000000000000013a,0000000000000000006k,7,00000000000000000594,2,2,6808
0000000000000000009p,000000000000000000q2,000000000000000000q2,0000000000000000002a,43,0000000000000000012o,0,0,1392
0000000000000000008p,000000000000000000kp,000000000000000000kp,00000000000000000036,93,000000000000000001lk,1,1,2072
0000000000000000001u,0000000000000000016k,0000000000000000016k,000000000000000000ak,39,000000000000000001o4,2,2,2164
00000000000000000064,00000000000000000091,00000000000000000091,000000000000000000m7,65,0000000000000000055a,0,0,6670
0000000000000000006g,000000000000000000eu,000000000000000000eu,000000000000000000gi,45,000000000000000002ih,1,1,3257
0000000000000000007b,00000000000000000159,00000000000000000159,0000000000000000008l,6,000000000000000001ke,2,2,2030
0000000000000000005o,0000000000000000001l,0000000000000000001l,0000000000000000000l,36,0000000000000000015c,0,0,1488
00000000000000000077,0000000000000000016c,0000000000000000016c,000000000000000000f6,44,000000000000000004pp,1,1,6109
00000000000000000023,00000000000000000112,00000000000000000112,0000000000000000001y,88,0000000000000000004z,2,2,179
0000000000000000006y,000000000000000000ba,000000000000000000ba,000000000000000000mj,4,000000000000000000fe,0,0,554
0000000000000000009z,000000000000000000et,000000000000000000et,0000000000000000009p,22,00000000000000000221,1,1,2665
00000000000000000071,0000000000000000013m,0000000000000000013m,000000000000000000mz,47,000000000000000000ag,2,2,376
0000000000000000001t,000000000000000000c2,000000000000000000c2,0000000000000000008p,20,000000000000000001oa,0,0,2170
00000000000000000070,000000000000000000mh,000000000000000000mh,0000000000000000001u,33,000000000000000000iu,1,1,678
00000000000000000048,000000000000000000u4,000000000000000000u4,000000000000000000jn,23,000000000000000002zw,2,2,3884
0000000000000000000s,000000000000000000l9,000000000000000000l9,00000000000000000064,54,000000000000000000kr,0,0,747
0000000000000000005j,000000000000000000un,000000000000000000un,000000000000000000ir,69,0000000000000000034d,1,1,4045
0000000000000000003l,000000000000000000n6,000000000000000000n6,000000000000000000b1,73,000000000000000000m4,2,2,796
00000000000000000093,000000000000000000v8,000000000000000000v8,0000000000000000006g,95,000000000000000005co,0,0,6936
