route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
0000000000000000002r,0000000000000000001q,000000000000000000nn,000000000000000000do,00000000000000000022,2,000000000000000000nn,000000000000000000gf,18
0000000000000000002j,0000000000000000001v,0000000000000000004u,0000000000000000007a,0000000000000000000n,20,0000000000000000004u,0000000000000000006f,13
00000000000000000047,0000000000000000002h,00000000000000000077,0000000000000000003i,000000000000000000bh,18,00000000000000000077,0000000000000000000g,15
0000000000000000004n,0000000000000000002k,000000000000000000qd,0000000000000000006x,0000000000000000003y,31,000000000000000000qd,000000000000000000bk,4
0000000000000000000b,0000000000000000000w,000000000000000000w7,000000000000000000bo,0000000000000000003t,21,000000000000000000w7,000000000000000000b6,9
0000000000000000006p,0000000000000000001n,000000000000000001a2,000000000000000000av,000000000000000000c6,22,000000000000000001a2,000000000000000000a2,2
0000000000000000005w,0000000000000000002n,00000000000000000056,00000000000000000024,00000000000000000081,15,00000000000000000056,00000000000000000097,14
0000000000000000000y,0000000000000000001j,000000000000000000qv,000000000000000000b0,000000000000000000cj,10,000000000000000000qv,000000000000000000eu,1
00000000000000000074,0000000000000000001m,000000000000000001zf,0000000000000000005q,0000000000000000004e,33,000000000000000001zf,000000000000000000fc,7
0000000000000000006z,0000000000000000001f,00000000000000000180,0000000000000000008n,00000000000000000020,35,00000000000000000180,0000000000000000006a,20
0000000000000000004k,0000000000000000001r,0000000000000000001b,0000000000000000000e,0000000000000000006o,25,0000000000000000001b,000000000000000000bl,12
0000000000000000006c,00000000000000000012,000000000000000001s6,000000000000000000a4,00000000000000000056,29,000000000000000001s6,000000000000000000al,10
0000000000000000004z,00000000000000000007,000000000000000000o3,000000000000000000an,000000000000000000ap,7,000000000000000000o3,00000000000000000079,6
00000000000000000016,0000000000000000000m,000000000000000000v2,0000000000000000005z,000000000000000000ba,16,000000000000000000v2,000000000000000000bq,5
0000000000000000002b,0000000000000000001w,000000000000000001ii,00000000000000000018,000000000000000000cy,17,000000000000000001ii,000000000000000000es,3
0000000000000000003w,0000000000000000000p,000000000000000001c1,0000000000000000003r,00000000000000000008,24,000000000000000001c1,000000000000000000bw,19
0000000000000000003o,0000000000000000002c,000000000000000001hx,000000000000000000df,0000000000000000005s,12,000000000000000001hx,0000000000000000000t,16
00000000000000000019,00000000000000000017,000000000000000001go,000000000000000000ci,000000000000000000a3,30,000000000000000001go,000000000000000000c1,11
0000000000000000004h,0000000000000000000r,000000000000000001dn,000000000000000000dn,0000000000000000009x,14,000000000000000001dn,0000000000000000004f,8
00000000000000000046,0000000000000000002i,000000000000000000mo,0000000000000000003s,0000000000000000005l,3,000000000000000000mo,0000000000000000002q,17
00000000000000000013,00000000000000000003,000000000000000001kj,00000000000000000039,00000000000000000051,27,000000000000000001kj,000000000000000000eq,18
00000000000000000005,00000000000000000026,000000000000000000ep,0000000000000000000f,0000000000000000007f,8,000000000000000000ep,0000000000000000002d,13
0000000000000000003m,0000000000000000000a,000000000000000000x2,000000000000000000au,0000000000000000007o,36,000000000000000000x2,0000000000000000005c,15
0000000000000000002p,00000000000000000011,0000000000000000004h,0000000000000000001e,00000000000000000035,1,0000000000000000004h,000000000000000000hs,4
0000000000000000006j,0000000000000000001z,0000000000000000001d,00000000000000000083,000000000000000000ag,13,0000000000000000001d,000000000000000000ds,9
0000000000000000001k,00000000000000000027,000000000000000000ci,0000000000000000000d,000000000000000000a6,32,000000000000000000ci,0000000000000000008k,2
00000000000000000076,00000000000000000010,000000000000000000pr,0000000000000000009e,000000000000000000c3,28,000000000000000000pr,0000000000000000009u,14
0000000000000000004i,0000000000000000002l,0000000000000000002t,000000000000000000cm,0000000000000000005v,0,0000000000000000002t,0000000000000000003f,1
0000000000000000004w,00000000000000000004,00000000000000000114,0000000000000000004o,000000000000000000c9,6,00000000000000000114,0000000000000000004r,7
0000000000000000000i,0000000000000000001c,0000000000000000001v,00000000000000000098,000000000000000000a7,39,0000000000000000001v,000000000000000000be,20
0000000000000000001o,00000000000000000025,000000000000000000lc,000000000000000000c2,000000000000000000ct,23,000000000000000000lc,000000000000000000fu,12
0000000000000000005k,0000000000000000002f,0000000000000000016r,00000000000000000055,0000000000000000007e,19,0000000000000000016r,000000000000000000ew,10
0000000000000000004b,0000000000000000001h,000000000000000000ki,000000000000000000di,0000000000000000005y,38,000000000000000000ki,0000000000000000002x,6
00000000000000000002,0000000000000000001s,000000000000000000v4,0000000000000000009v,000000000000000000ah,11,000000000000000000v4,0000000000000000009q,5
0000000000000000001g,00000000000000000015,000000000000000000qj,00000000000000000045,0000000000000000001d,26,000000000000000000qj,0000000000000000000j,3
00000000000000000066,0000000000000000001l,000000000000000001kf,000000000000000000d1,0000000000000000007d,9,000000000000000001kf,000000000000000000dq,19
0000000000000000001x,0000000000000000000z,0000000000000000000t,0000000000000000002e,0000000000000000002o,5,0000000000000000000t,0000000000000000002r,16
0000000000000000006e,0000000000000000000x,000000000000000001bj,00000000000000000062,000000000000000000da,37,000000000000000001bj,000000000000000000fg,11
0000000000000000002m,00000000000000000024,000000000000000000of,0000000000000000001i,0000000000000000008w,4,000000000000000000of,00000000000000000096,8
00000000000000000060,0000000000000000000e,000000000000000001eq,000000000000000000az,0000000000000000006w,34,000000000000000001eq,000000000000000000e4,17
00000000000000000042,00000000000000000018,000000000000000001fp,00000000000000000050,000000000000000000ay,2,000000000000000001fp,0000000000000000002j,18
0000000000000000005t,0000000000000000000f,0000000000000000000v,000000000000000000cx,0000000000000000004a,20,0000000000000000000v,0000000000000000009o,13
0000000000000000000o,0000000000000000001e,000000000000000001et,000000000000000000cq,0000000000000000004x,18,000000000000000001et,00000000000000000047,15
00000000000000000028,0000000000000000000d,000000000000000001rt,00000000000000000006,0000000000000000005p,31,000000000000000001rt,0000000000000000004n,4
0000000000000000001q,0000000000000000002e,0000000000000000007c,0000000000000000004c,0000000000000000007x,21,0000000000000000007c,0000000000000000008i,9
0000000000000000003d,0000000000000000001i,000000000000000001n6,0000000000000000000k,0000000000000000009n,22,000000000000000001n6,0000000000000000000b,2
0000000000000000003b,00000000000000000006,000000000000000000z5,000000000000000000b7,000000000000000000d8,15,000000000000000000z5,0000000000000000007y,14
0000000000000000001v,0000000000000000000k,000000000000000000ap,000000000000000000as,0000000000000000007g,10,000000000000000000ap,000000000000000000ad,1
0000000000000000002h,00000000000000000022,000000000000000000ht,0000000000000000004j,0000000000000000009w,33,000000000000000000ht,000000000000000000h5,7
0000000000000000002k,0000000000000000000n,0000000000000000015v,0000000000000000005m,0000000000000000004v,35,0000000000000000015v,000000000000000000af,20
0000000000000000003e,00000000000000000020,000000000000000001p3,0000000000000000005r,0000000000000000006v,25,000000000000000001p3,0000000000000000006p,12
00000000000000000041,00000000000000000008,000000000000000001xk,0000000000000000009d,000000000000000000a8,29,000000000000000001xk,0000000000000000005w,10
00000000000000000043,0000000000000000001d,00000000000000000093,0000000000000000007u,0000000000000000007q,7,00000000000000000093,000000000000000000cz,6
0000000000000000004t,0000000000000000002o,000000000000000001ic,0000000000000000007h,0000000000000000004l,16,000000000000000001ic,0000000000000000000y,5
0000000000000000000w,0000000000000000000h,0000000000000000008s,00000000000000000068,00000000000000000072,17,0000000000000000008s,00000000000000000074,3
0000000000000000001n,0000000000000000002a,00000000000000000125,00000000000000000022,0000000000000000004u,24,00000000000000000125,000000000000000000gq,19
0000000000000000002n,0000000000000000000l,000000000000000000qf,0000000000000000000n,00000000000000000049,12,000000000000000000qf,000000000000000000ed,16
0000000000000000001j,0000000000000000001y,0000000000000000003s,000000000000000000bh,0000000000000000003z,30,0000000000000000003s,00000000000000000091,11
0000000000000000001m,0000000000000000001u,000000000000000001jr,0000000000000000003y,0000000000000000002y,14,000000000000000001jr,000000000000000000ai,8
0000000000000000005g,00000000000000000023,00000000000000000155,0000000000000000003t,0000000000000000000h,3,00000000000000000155,0000000000000000006z,17
0000000000000000001f,0000000000000000001t,000000000000000001cs,000000000000000000c6,000000000000000000ca,27,000000000000000001cs,000000000000000000d4,18
0000000000000000004q,0000000000000000000s,000000000000000001ak,00000000000000000081,000000000000000000ax,8,000000000000000001ak,0000000000000000004k,13
0000000000000000006u,00000000000000000029,00000000000000000023,000000000000000000cj,0000000000000000003k,36,00000000000000000023,0000000000000000006c,15
0000000000000000003n,0000000000000000002g,000000000000000000ot,0000000000000000004e,0000000000000000008d,1,000000000000000000ot,000000000000000000gd,4
0000000000000000001r,00000000000000000009,000000000000000001vs,00000000000000000020,00000000000000000059,13,000000000000000001vs,0000000000000000004z,9
0000000000000000005u,0000000000000000000u,000000000000000000y4,0000000000000000006o,0000000000000000006k,32,000000000000000000y4,000000000000000000h6,2
00000000000000000012,0000000000000000002s,000000000000000001ur,00000000000000000056,0000000000000000002a,28,000000000000000001ur,00000000000000000016,14
0000000000000000005i,00000000000000000001,000000000000000001an,000000000000000000ap,00000000000000000036,0,000000000000000001an,0000000000000000002b,1
0000000000000000002v,0000000000000000000q,000000000000000000e7,000000000000000000ba,000000000000000000ak,6,000000000000000000e7,0000000000000000003w,7
00000000000000000007,0000000000000000001b,0000000000000000003k,000000000000000000cy,0000000000000000008l,39,0000000000000000003k,000000000000000000h1,20
00000000000000000052,00000000000000000021,0000000000000000003f,00000000000000000008,0000000000000000000l,23,0000000000000000003f,000000000000000000he,12
0000000000000000000m,0000000000000000000c,000000000000000001er,0000000000000000005s,0000000000000000001y,19,000000000000000001er,0000000000000000003o,10
00000000000000000069,00000000000000000014,000000000000000001xc,000000000000000000a3,0000000000000000009p,38,000000000000000001xc,000000000000000000b9,6
0000000000000000001w,0000000000000000000v,000000000000000001xg,0000000000000000009x,0000000000000000008p,11,000000000000000001xg,000000000000000000c8,5
0000000000000000005f,0000000000000000001a,000000000000000001i9,0000000000000000005l,0000000000000000001u,26,000000000000000001i9,0000000000000000009h,3
0000000000000000000p,0000000000000000001p,000000000000000001iy,00000000000000000051,00000000000000000064,9,000000000000000001iy,000000000000000000cw,19
0000000000000000004p,0000000000000000000g,000000000000000000gq,0000000000000000007f,000000000000000000b1,5,000000000000000000gq,000000000000000000em,16
0000000000000000006b,0000000000000000000t,000000000000000001ah,0000000000000000007o,0000000000000000006g,37,000000000000000001ah,000000000000000000fj,11
0000000000000000002c,0000000000000000002q,00000000000000000018,00000000000000000035,000000000000000000c5,4,00000000000000000018,000000000000000000bc,8
0000000000000000004m,0000000000000000002d,00000000000000000204,000000000000000000ag,0000000000000000007b,34,00000000000000000204,000000000000000000ee,17
00000000000000000061,0000000000000000000j,0000000000000000009v,000000000000000000a6,0000000000000000005o,2,0000000000000000009v,0000000000000000009r,18
0000000000000000006r,0000000000000000002r,000000000000000000pv,000000000000000000c3,00000000000000000077,20,000000000000000000pv,00000000000000000019,13
00000000000000000017,0000000000000000002j,000000000000000001c4,0000000000000000005v,00000000000000000023,18,000000000000000001c4,0000000000000000004h,15
