trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
0000000000000000006t,000000000000000000ar,000000000000000000ar,000000000000000000kv,71,0000000000000000038c,4,4,4188
0000000000000000008s,000000000000000000g6,000000000000000000g6,0000000000000000006b,67,0000000000000000015x,2,2,1509
00000000000000000040,000000000000000000q7,000000000000000000q7,000000000000000000ks,76,000000000000000008rz,0,0,11375
000000000000000000dc,0000000000000000007z,0000000000000000007z,000000000000000000y3,66,0000000000000000086e,1,1,10598
000000000000000000ac,000000000000000001yn,000000000000000001yn,000000000000000000jk,153,000000000000000004p1,3,3,6085
000000000000000000gf,0000000000000000011a,0000000000000000011a,000000000000000000iz,29,000000000000000001tu,4,4,2370
0000000000000000006f,000000000000000000gh,000000000000000000gh,0000000000000000007h,130,000000000000000004ha,2,2,5806
0000000000000000000g,000000000000000001em,000000000000000001em,00000000000000000006,82,000000000000000003v6,0,0,5010
000000000000000000bk,000000000000000000fs,000000000000000000fs,0000000000000000009u,89,000000000000000005ka,1,1,7210
000000000000000000b6,00000000000000000127,00000000000000000127,000000000000000000o8,10,000000000000000006gs,3,3,8380
000000000000000000a2,000000000000000000tp,000000000000000000tp,00000000000000000139,31,000000000000000008vg,4,4,11500
00000000000000000097,000000000000000001jm,000000000000000001jm,0000000000000000006q,101,000000000000000002j8,2,2,3284
000000000000000000eu,000000000000000000vq,000000000000000000vq,00000000000000000039,2,000000000000000002qo,0,0,3552
000000000000000000fc,000000000000000001y3,000000000000000001y3,0000000000000000011f,27,0000000000000000031u,1,1,3954
0000000000000000006a,000000000000000001dv,000000000000000001dv,0000000000000000004t,112,000000000000000001zh,3,3,2573
000000000000000000bl,0000000000000000022x,0000000000000000022x,0000000000000000005k,116,000000000000000004fa,4,4,5734
000000000000000000al,000000000000000001az,000000000000000001az,000000000000000000bg,48,000000000000000006ey,2,2,8314
00000000000000000079,000000000000000001qn,000000000000000001qn,000000000000000000eq,109,000000000000000007p8,0,0,9980
000000000000000000bq,000000000000000000sa,000000000000000000sa,000000000000000000yp,74,00000000000000000515,1,1,6521
000000000000000000es,0000000000000000000k,0000000000000000000k,000000000000000000hx,13,000000000000000001ir,3,3,1971
000000000000000000bw,000000000000000000ws,000000000000000000ws,000000000000000000j0,41,000000000000000004fi,4,4,5742
0000000000000000000t,000000000000000001b5,000000000000000001b5,00000000000000000094,32,000000000000000006e9,2,2,8289
000000000000000000c1,0000000000000000001h,0000000000000000001h,000000000000000000qy,149,000000000000000004ja,0,0,5878
0000000000000000004f,000000000000000000ou,000000000000000000ou,0000000000000000010k,158,00000000000000000393,1,1,4215
0000000000000000002q,000000000000000000au,000000000000000000au,000000000000000000zn,47,000000000000000006zo,3,3,9060
000000000000000000eq,000000000000000001di,000000000000000001di,000000000000000000yi,62,000000000000000003jn,4,4,4595
0000000000000000002d,0000000000000000022h,0000000000000000022h,000000000000000000ai,145,000000000000000006t0,2,2,8820
0000000000000000005c,0000000000000000002p,0000000000000000002p,00000000000000000001,17,0000000000000000038a,0,0,4186
000000000000000000hs,000000000000000001ep,000000000000000001ep,0000000000000000001n,30,000000000000000002ul,1,1,3693
000000000000000000ds,00000000000000000223,00000000000000000223,000000000000000000dz,160,0000000000000000042j,3,3,5275
0000000000000000008k,0000000000000000021d,0000000000000000021d,00000000000000000124,99,000000000000000005ax,4,4,6873
0000000000000000009u,000000000000000000fn,000000000000000000fn,000000000000000000os,86,000000000000000000r3,2,2,975
0000000000000000003f,000000000000000001n9,000000000000000001n9,00000000000000000099,124,000000000000000003jg,0,0,4588
0000000000000000004r,000000000000000000ye,000000000000000000ye,000000000000000000gv,106,000000000000000007x3,1,1,10263
000000000000000000be,0000000000000000011e,0000000000000000011e,000000000000000000i2,20,0000000000000000039k,3,3,4232
000000000000000000fu,000000000000000001nq,000000000000000001nq,000000000000000000to,100,000000000000000003rn,4,4,4883
000000000000000000ew,000000000000000001rc,000000000000000001rc,00000000000000000117,92,000000000000000000h6,2,2,618
0000000000000000002x,000000000000000000vd,000000000000000000vd,00000000000000000036,152,000000000000000006x2,0,0,8966
0000000000000000009q,000000000000000000ja,000000000000000000ja,000000000000000000mk,12,000000000000000005m8,1,1,7280
0000000000000000000j,000000000000000000pi,000000000000000000pi,000000000000000000ud,35,00000000000000000366,3,3,4110
000000000000000000dq,000000000000000001gp,000000000000000001gp,000000000000000000tm,43,000000000000000000da,4,4,478
0000000000000000002r,000000000000000001fa,000000000000000001fa,000000000000000000o4,84,000000000000000002wa,2,2,3754
000000000000000000fg,0000000000000000013s,0000000000000000013s,000000000000000000wp,141,000000000000000006ih,0,0,8441
00000000000000000096,0000000000000000010a,0000000000000000010a,000000000000000000lh,133,000000000000000003sh,1,1,4913
000000000000000000e4,000000000000000000t7,000000000000000000t7,0000000000000000005r,46,0000000000000000081v,3,3,10435
0000000000000000002j,000000000000000001in,000000000000000001in,0000000000000000001r,151,0000000000000000062s,4,4,7876
0000000000000000009o,000000000000000001sz,000000000000000001sz,00000000000000000140,40,000000000000000004kv,2,2,5935
00000000000000000047,0000000000000000015r,0000000000000000015r,000000000000000000qt,6,000000000000000007f3,0,0,9615
0000000000000000004n,000000000000000000o0,000000000000000000o0,000000000000000000pm,131,000000000000000002v1,1,1,3709
0000000000000000008i,000000000000000000q5,000000000000000000q5,0000000000000000010d,98,000000000000000005og,3,3,7360
0000000000000000000b,000000000000000000g3,000000000000000000g3,0000000000000000004y,57,000000000000000007sm,4,4,10102
0000000000000000007y,000000000000000000z0,000000000000000000z0,000000000000000000dr,19,000000000000000008oe,2,2,11246
000000000000000000ad,000000000000000000sq,000000000000000000sq,0000000000000000000j,61,000000000000000003wf,0,0,5055
000000000000000000h5,000000000000000000qs,000000000000000000qs,000000000000000000v5,156,000000000000000005n9,1,1,7317
000000000000000000af,000000000000000000lt,000000000000000000lt,000000000000000000e4,3,000000000000000000fj,3,3,559
0000000000000000006p,000000000000000000iq,000000000000000000iq,000000000000000000y8,53,00000000000000000906,4,4,11670
0000000000000000005w,000000000000000001ot,000000000000000001ot,00000000000000000073,70,000000000000000001gc,2,2,1884
000000000000000000cz,00000000000000000045,00000000000000000045,0000000000000000007q,95,000000000000000001ep,0,0,1825
0000000000000000000y,0000000000000000001t,0000000000000000001t,000000000000000000i9,147,000000000000000000l0,1,1,756
00000000000000000074,00000000000000000089,00000000000000000089,000000000000000000kx,25,000000000000000005x7,3,3,7675
000000000000000000gq,0000000000000000022a,0000000000000000022a,0000000000000000006o,81,000000000000000004nj,4,4,6031
000000000000000000ed,000000000000000001as,000000000000000001as,000000000000000000vy,63,000000000000000008gx,2,2,10977
00000000000000000091,000000000000000001is,000000000000000001is,0000000000000000009q,122,0000000000000000082y,0,0,10474
000000000000000000ai,000000000000000000lw,000000000000000000lw,000000000000000000ho,120,000000000000000003c8,1,1,4328
0000000000000000006z,000000000000000000uu,000000000000000000uu,000000000000000000k1,68,000000000000000007w8,3,3,10232
000000000000000000d4,000000000000000000xk,000000000000000000xk,00000000000000000122,90,000000000000000006ug,4,4,8872
0000000000000000004k,000000000000000000xz,000000000000000000xz,000000000000000000li,93,0000000000000000013v,2,2,1435
0000000000000000006c,000000000000000001mk,000000000000000001mk,000000000000000000xj,123,000000000000000007ul,0,0,10173
000000000000000000gd,0000000000000000019b,0000000000000000019b,000000000000000000wc,146,000000000000000006wn,1,1,8951
0000000000000000004z,000000000000000000ty,000000000000000000ty,000000000000000000x9,148,000000000000000002ls,3,3,3376
000000000000000000h6,000000000000000000ak,000000000000000000ak,000000000000000000fy,33,000000000000000004qd,4,4,6133
00000000000000000016,000000000000000001uu,000000000000000001uu,000000000000000000wy,60,000000000000000000hc,2,2,624
0000000000000000002b,000000000000000001fk,000000000000000001fk,000000000000000000vk,96,000000000000000006d4,0,0,8248
0000000000000000003w,00000000000000000049,00000000000000000049,000000000000000000s1,56,00000000000000000741,1,1,9217
000000000000000000h1,000000000000000001pq,000000000000000001pq,0000000000000000011v,59,000000000000000002gb,3,3,3179
000000000000000000hx,000000000000000000rz,000000000000000000rz,000000000000000000a1,52,000000000000000008nn,4,4,11219
000000000000000000he,000000000000000001j4,000000000000000001j4,000000000000000000zp,132,000000000000000007ke,2,2,9806
0000000000000000003o,0000000000000000014y,0000000000000000014y,00000000000000000014,64,000000000000000001mr,0,0,2115
000000000000000000b9,000000000000000000p4,000000000000000000p4,0000000000000000002y,39,00000000000000000947,1,1,11815
000000000000000000c8,000000000000000001f7,000000000000000001f7,000000000000000000lo,104,000000000000000002ef,3,3,3111
0000000000000000009h,000000000000000000ro,000000000000000000ro,0000000000000000003l,8,000000000000000001zs,4,4,2584
000000000000000000cw,000000000000000000hq,000000000000000000hq,0000000000000000005e,23,00000000000000000806,2,2,10374
000000000000000000em,00000000000000000040,00000000000000000040,0000000000000000013z,69,0000000000000000081t,0,0,10433
000000000000000000fj,000000000000000000pe,000000000000000000pe,0000000000000000013h,26,000000000000000003pr,1,1,4815
000000000000000000bc,000000000000000000j6,000000000000000000j6,000000000000000000va,85,000000000000000004rr,3,3,6183
000000000000000000ee,000000000000000000iy,000000000000000000iy,0000000000000000012k,44,000000000000000005fx,4,4,7053
0000000000000000009r,0000000000000000005u,0000000000000000005u,000000000000000000nd,110,00000000000000000587,2,2,6775
00000000000000000019,000000000000000001u7,000000000000000001u7,000000000000000000oz,28,000000000000000003oa,0,0,4762
0000000000000000004h,000000000000000000dv,000000000000000000dv,0000000000000000012l,91,0000000000000000028f,1,1,2895
00000000000000000046,000000000000000001vm,000000000000000001vm,000000000000000000qp,4,000000000000000000ft,3,3,569
000000000000000000dw,000000000000000000mu,000000000000000000mu,000000000000000000w6,79,000000000000000002wb,4,4,3755
000000000000000000h7,0000000000000000013x,0000000000000000013x,0000000000000000011g,11,000000000000000006p7,2,2,8683
000000000000000000e2,000000000000000001s3,000000000000000001s3,0000000000000000008a,102,000000000000000000xz,0,0,1223
00000000000000000013,00000000000000000055,00000000000000000055,0000000000000000003m,142,000000000000000006g6,1,1,8358
00000000000000000005,000000000000000000p8,000000000000000000p8,000000000000000000gi,113,000000000000000000xd,3,3,1201
0000000000000000003m,0000000000000000022j,0000000000000000022j,000000000000000000op,38,0000000000000000073q,4,4,9206
0000000000000000009t,000000000000000001z5,000000000000000001z5,000000000000000000jr,72,0000000000000000083c,2,2,10488
0000000000000000002p,000000000000000000rm,000000000000000000rm,000000000000000000l4,80,000000000000000000me,0,0,806
000000000000000000e0,0000000000000000014x,0000000000000000014x,0000000000000000008i,37,000000000000000000wg,1,1,1168
00000000000000000085,0000000000000000019u,0000000000000000019u,000000000000000000dx,121,000000000000000000jg,3,3,700
000000000000000000ff,000000000000000000b5,000000000000000000b5,000000000000000000zg,94,0000000000000000003f,4,4,123
0000000000000000008g,0000000000000000017f,0000000000000000017f,00000000000000000080,5,000000000000000002fo,2,2,3156
000000000000000000ch,000000000000000001nu,000000000000000001nu,0000000000000000005d,105,000000000000000000va,0,0,1126
000000000000000000fz,000000000000000000yb,000000000000000000yb,0000000000000000012c,139,000000000000000003sg,1,1,4912
0000000000000000006j,000000000000000001pm,000000000000000001pm,0000000000000000011w,134,000000000000000006dt,3,3,8273
0000000000000000001k,000000000000000000lf,000000000000000000lf,000000000000000000bo,108,000000000000000001jq,4,4,2006
000000000000000000cf,000000000000000001iv,000000000000000001iv,000000000000000000rq,49,00000000000000000683,2,2,8067
000000000000000000ej,0000000000000000004m,0000000000000000004m,000000000000000000ux,161,000000000000000007yd,0,0,10309
000000000000000000dd,000000000000000000tw,000000000000000000tw,0000000000000000002r,125,000000000000000006bk,1,1,8192
000000000000000000b2,0000000000000000000o,0000000000000000000o,000000000000000000aa,78,000000000000000008mg,3,3,11176
00000000000000000076,0000000000000000013c,0000000000000000013c,000000000000000000q3,135,000000000000000003hb,4,4,4511
0000000000000000004i,000000000000000000nm,000000000000000000nm,000000000000000000ma,140,000000000000000001l5,2,2,2057
0000000000000000004w,00000000000000000037,00000000000000000037,0000000000000000001f,128,0000000000000000003n,0,0,131
000000000000000000f0,0000000000000000000z,0000000000000000000z,000000000000000000zj,88,0000000000000000037q,1,1,4166
000000000000000000aq,000000000000000001ld,000000000000000001ld,000000000000000000pf,54,000000000000000006a6,3,3,8142
000000000000000000h2,000000000000000001cn,000000000000000001cn,00000000000000000098,65,0000000000000000061k,4,4,7832
000000000000000000a5,000000000000000000qw,000000000000000000qw,0000000000000000001c,119,000000000000000005on,2,2,7367
000000000000000000bd,000000000000000000d0,000000000000000000d0,00000000000000000101,42,000000000000000001wj,0,0,2467
000000000000000000f4,0000000000000000003t,0000000000000000003t,0000000000000000006e,58,000000000000000007s4,1,1,10084
0000000000000000000i,0000000000000000012q,0000000000000000012q,0000000000000000001y,36,000000000000000007mz,3,3,9899
000000000000000000d0,000000000000000001ou,000000000000000001ou,000000000000000000q0,34,000000000000000005wd,4,4,7645
0000000000000000001o,000000000000000001xq,000000000000000001xq,0000000000000000007m,111,000000000000000006fx,2,2,8349
